GeneID,value
ENSMUSG00000036086,0.2109375
ENSMUSG00000002985,14.2200872747748
ENSMUSG00000038332,0.262035472972973
ENSMUSG00000049422,-0.434543918918919
ENSMUSG00000027435,0.676942567567568
ENSMUSG00000041135,-0.32911036036036
ENSMUSG00000031897,-2.00239301801802
ENSMUSG00000053338,-0.152871621621622
ENSMUSG00000022661,-0.193552927927928
ENSMUSG00000055435,1.49514358108108
ENSMUSG00000031097,0.322353603603604
ENSMUSG00000049130,2.01513231981982
ENSMUSG00000020572,-1.14238457207207
ENSMUSG00000049086,0.450943130630631
ENSMUSG00000026605,0.186373873873874
ENSMUSG00000071042,0.159135698198198
ENSMUSG00000024084,0.269355292792793
ENSMUSG00000032725,1.34375
ENSMUSG00000072769,0.219594594594595
ENSMUSG00000002104,0.272170608108108
ENSMUSG00000063889,-0.438203828828829
ENSMUSG00000064215,1.34931024774775
ENSMUSG00000020077,-9.21459740990991
ENSMUSG00000004891,0.147522522522523
ENSMUSG00000025574,0.185458896396396
ENSMUSG00000032218,0.160332207207207
ENSMUSG00000018930,2.3651463963964
ENSMUSG00000060519,-0.44115990990991
ENSMUSG00000035448,0.135768581081081
ENSMUSG00000047592,0.180884009009009
ENSMUSG00000026229,0.961289414414414
ENSMUSG00000094777,0.148015202702703
ENSMUSG00000026473,0.418918918918919
ENSMUSG00000033917,-0.900478603603604
ENSMUSG00000018339,0.599239864864865
ENSMUSG00000032698,1.21663851351351
ENSMUSG00000024737,-1.50971283783784
ENSMUSG00000026688,0.529490427927928
ENSMUSG00000020649,0.165399774774775
ENSMUSG00000044162,-1.18355855855856
ENSMUSG00000023031,0.204321509009009
ENSMUSG00000000555,-0.276886261261261
ENSMUSG00000024621,2.09677646396396
ENSMUSG00000055322,0.158502252252252
ENSMUSG00000029810,0.258727477477477
ENSMUSG00000018395,0.291948198198198
ENSMUSG00000028367,-5.42511261261261
ENSMUSG00000029254,0.623310810810811
ENSMUSG00000032741,0.321509009009009
ENSMUSG00000020773,0.15160472972973
ENSMUSG00000026821,-0.221846846846847
ENSMUSG00000045092,0.149352477477477
ENSMUSG00000066621,0.719876126126126
ENSMUSG00000016256,-12.587767454955
ENSMUSG00000031004,0.154490427927928
ENSMUSG00000042476,0.115498310810811
ENSMUSG00000021996,-7.32847691441442
ENSMUSG00000053398,0.131334459459459
ENSMUSG00000039031,0.343679617117117
ENSMUSG00000002059,0.177716779279279
ENSMUSG00000043421,-2.75675675675676
ENSMUSG00000024789,-0.19017454954955
ENSMUSG00000021549,0.362612612612613
ENSMUSG00000056124,0.712556306306306
ENSMUSG00000045664,-0.150900900900901
ENSMUSG00000060147,3.03681024774775
ENSMUSG00000021281,-1.23557150900901
ENSMUSG00000029650,0.130841779279279
ENSMUSG00000029771,-0.915681306306306
ENSMUSG00000030541,0.271607545045045
ENSMUSG00000027306,0.129786036036036
ENSMUSG00000056501,-0.749225788288288
ENSMUSG00000027331,0.107404279279279
ENSMUSG00000041153,-0.166385135135135
ENSMUSG00000020205,0.194045608108108
ENSMUSG00000040618,0.170326576576577
ENSMUSG00000027882,-0.770059121621622
ENSMUSG00000048285,0.106348536036036
ENSMUSG00000038943,0.124225788288288
ENSMUSG00000027715,0.110501126126126
ENSMUSG00000018012,0.112612612612613
ENSMUSG00000024014,-0.899985923423423
ENSMUSG00000023150,0.222621058558559
ENSMUSG00000040435,-0.33326295045045
ENSMUSG00000020101,1.08868243243243
ENSMUSG00000042677,-0.153223536036036
ENSMUSG00000034156,-0.125914977477477
ENSMUSG00000034612,0.119017454954955
ENSMUSG00000028792,-1.32953265765766
ENSMUSG00000018217,1.50464527027027
ENSMUSG00000062078,0.527167792792793
ENSMUSG00000098318,0.175182995495495
ENSMUSG00000056498,0.164907094594595
ENSMUSG00000056749,-0.369439752252252
ENSMUSG00000028312,0.173775337837838
ENSMUSG00000022033,0.11303490990991
ENSMUSG00000074607,0.108178490990991
ENSMUSG00000019942,0.254434121621622
ENSMUSG00000027009,0.243102477477477
ENSMUSG00000020671,-1.18693693693694
ENSMUSG00000022788,0.273719031531532
ENSMUSG00000037991,-0.078547297297297
ENSMUSG00000021143,-0.33178490990991
ENSMUSG00000021676,0.110571509009009
ENSMUSG00000033446,0.290751689189189
ENSMUSG00000030557,0.395903716216216
ENSMUSG00000048200,0.156038851351351
ENSMUSG00000032322,-1.32411317567568
ENSMUSG00000069515,0.133586711711712
ENSMUSG00000032515,-0.095157657657658
ENSMUSG00000031652,-0.246973536036036
ENSMUSG00000042870,0.410191441441442
ENSMUSG00000068101,0.087204391891892
ENSMUSG00000018008,0.578547297297297
ENSMUSG00000034041,0.238105292792793
ENSMUSG00000035697,0.478181306306306
ENSMUSG00000017390,0.24486204954955
ENSMUSG00000026355,0.158291103603604
ENSMUSG00000027763,0.9921875
ENSMUSG00000038368,-0.08544481981982
ENSMUSG00000025511,0.365498310810811
ENSMUSG00000024190,-0.342905405405405
ENSMUSG00000026170,0.100788288288288
ENSMUSG00000024539,-0.195030968468468
ENSMUSG00000049091,0.294833896396396
ENSMUSG00000031596,-0.550675675675676
ENSMUSG00000041126,0.60106981981982
ENSMUSG00000055447,-1.98043355855856
ENSMUSG00000025408,-1.00900900900901
ENSMUSG00000021822,0.10888231981982
ENSMUSG00000027737,-0.131404842342342
ENSMUSG00000045328,0.1015625
ENSMUSG00000026986,0.099732545045045
ENSMUSG00000021880,-0.085585585585586
ENSMUSG00000042286,0.53638795045045
ENSMUSG00000024404,-0.635698198198198
ENSMUSG00000060131,0.135205518018018
ENSMUSG00000024962,0.158643018018018
ENSMUSG00000024672,4.11690596846847
ENSMUSG00000020330,0.094101914414414
ENSMUSG00000019818,-0.489724099099099
ENSMUSG00000015980,0.131545608108108
ENSMUSG00000071547,0.421030405405405
ENSMUSG00000056394,0.104940878378378
ENSMUSG00000074505,0.075309684684685
ENSMUSG00000028465,1.0855152027027
ENSMUSG00000000058,0.138091216216216
ENSMUSG00000040855,0.084107545045045
ENSMUSG00000053907,0.251689189189189
ENSMUSG00000041431,0.09740990990991
ENSMUSG00000042659,-0.346706081081081
ENSMUSG00000049103,0.160543355855856
ENSMUSG00000008035,0.235430743243243
ENSMUSG00000016541,0.334600225225225
ENSMUSG00000037628,0.091497747747748
ENSMUSG00000052821,0.136261261261261
ENSMUSG00000003484,0.101492117117117
ENSMUSG00000007891,18.4120213963964
ENSMUSG00000074476,0.089386261261261
ENSMUSG00000017707,0.359445382882883
ENSMUSG00000028716,0.148015202702703
ENSMUSG00000023048,-3.84396114864865
ENSMUSG00000020644,-1.86577984234234
ENSMUSG00000053559,0.471776463963964
ENSMUSG00000027669,-0.234375
ENSMUSG00000031214,0.120565878378378
ENSMUSG00000018474,0.173141891891892
ENSMUSG00000052102,0.334248310810811
ENSMUSG00000022270,0.228673986486486
ENSMUSG00000045730,0.184403153153153
ENSMUSG00000030465,0.07664695945946
ENSMUSG00000023367,0.120213963963964
ENSMUSG00000032841,-0.076435810810811
ENSMUSG00000039908,0.102688626126126
ENSMUSG00000071172,0.401956644144144
ENSMUSG00000002274,0.097198761261261
ENSMUSG00000020808,0.074183558558559
ENSMUSG00000039197,0.130982545045045
ENSMUSG00000026365,0.075520833333333
ENSMUSG00000005410,0.085163288288288
ENSMUSG00000027339,0.203758445945946
ENSMUSG00000038412,-1.32798423423423
ENSMUSG00000028970,0.091216216216216
ENSMUSG00000002058,0.218327702702703
ENSMUSG00000022822,-0.173493806306306
ENSMUSG00000043157,0.265976914414414
ENSMUSG00000025742,0.09473536036036
ENSMUSG00000076431,0.062781531531532
ENSMUSG00000029730,0.073409346846847
ENSMUSG00000005043,0.09691722972973
ENSMUSG00000021665,0.418567004504504
ENSMUSG00000048277,-0.750070382882883
ENSMUSG00000037852,0.116765202702703
ENSMUSG00000023015,0.093679617117117
ENSMUSG00000026429,0.066722972972973
ENSMUSG00000056069,0.23022240990991
ENSMUSG00000041859,0.093820382882883
ENSMUSG00000045817,0.438414977477477
ENSMUSG00000005034,0.194045608108108
ENSMUSG00000044783,0.115357545045045
ENSMUSG00000003824,0.186796171171171
ENSMUSG00000042029,0.073338963963964
ENSMUSG00000005470,0.088400900900901
ENSMUSG00000033033,0.087485923423423
ENSMUSG00000046062,-0.143369932432432
ENSMUSG00000028873,0.132038288288288
ENSMUSG00000007613,0.090442004504505
ENSMUSG00000030729,0.068482545045045
ENSMUSG00000042684,0.06299268018018
ENSMUSG00000027968,0.117257882882883
ENSMUSG00000075266,0.103603603603604
ENSMUSG00000027293,1.00556024774775
ENSMUSG00000003814,-2.28737331081081
ENSMUSG00000048327,0.056306306306306
ENSMUSG00000028551,0.214386261261261
ENSMUSG00000052837,-1.58959740990991
ENSMUSG00000032254,0.066089527027027
ENSMUSG00000030272,0.687781531531532
ENSMUSG00000007570,0.101351351351351
ENSMUSG00000021998,1.12436655405405
ENSMUSG00000026458,0.077843468468469
ENSMUSG00000029919,0.887035472972973
ENSMUSG00000004032,0.089175112612613
ENSMUSG00000044147,-0.975999436936937
ENSMUSG00000076437,0.436373873873874
ENSMUSG00000070738,0.145411036036036
ENSMUSG00000029468,0.092905405405405
ENSMUSG00000033705,0.086852477477478
ENSMUSG00000028525,-0.103110923423423
ENSMUSG00000030649,0.313978040540541
ENSMUSG00000028497,0.833755630630631
ENSMUSG00000054733,0.100084459459459
ENSMUSG00000026456,0.1875
ENSMUSG00000038866,-0.109375
ENSMUSG00000038372,0.058136261261261
ENSMUSG00000018171,-0.836078265765766
ENSMUSG00000024186,0.050746058558559
ENSMUSG00000001525,2.04370777027027
ENSMUSG00000019132,1.20080236486486
ENSMUSG00000024795,0.052646396396396
ENSMUSG00000029059,0.504997184684685
ENSMUSG00000006519,-14.3118665540541
ENSMUSG00000017754,1.28251689189189
ENSMUSG00000035561,-0.098324887387387
ENSMUSG00000032377,0.064189189189189
ENSMUSG00000056209,0.188907657657658
ENSMUSG00000063931,0.163006756756757
ENSMUSG00000042462,0.297578828828829
ENSMUSG00000021460,-0.378026463963964
ENSMUSG00000034656,0.06714527027027
ENSMUSG00000038390,0.435177364864865
ENSMUSG00000047139,0.05320945945946
ENSMUSG00000052085,0.134923986486486
ENSMUSG00000063785,0.08643018018018
ENSMUSG00000087362,0.073761261261261
ENSMUSG00000030978,0.104940878378378
ENSMUSG00000043300,0.098747184684685
ENSMUSG00000033857,0.063414977477478
ENSMUSG00000019960,0.131404842342342
ENSMUSG00000001741,0.079180743243243
ENSMUSG00000091337,0.552083333333333
ENSMUSG00000037902,1.18559966216216
ENSMUSG00000032245,0.12401463963964
ENSMUSG00000037224,0.05736204954955
ENSMUSG00000000682,-16.0396255630631
ENSMUSG00000027496,0.057502815315315
ENSMUSG00000025364,0.227899774774775
ENSMUSG00000074874,0.162091779279279
ENSMUSG00000030329,0.058769707207207
ENSMUSG00000023094,0.072635135135135
ENSMUSG00000062248,0.191863738738739
ENSMUSG00000033207,0.045678490990991
ENSMUSG00000032122,0.232896959459459
ENSMUSG00000026094,0.170819256756757
ENSMUSG00000030365,0.095298423423423
ENSMUSG00000003541,-0.531461148648649
ENSMUSG00000047534,0.062851914414414
ENSMUSG00000029333,0.109445382882883
ENSMUSG00000044786,-0.298845720720721
ENSMUSG00000035754,0.222621058558559
ENSMUSG00000019773,0.049338400900901
ENSMUSG00000002107,0.332911036036036
ENSMUSG00000031367,0.223536036036036
ENSMUSG00000059791,0.057573198198198
ENSMUSG00000042015,0.072283220720721
ENSMUSG00000044583,0.107122747747748
ENSMUSG00000030346,0.054265202702703
ENSMUSG00000027646,-0.054757882882883
ENSMUSG00000081769,-0.061936936936937
ENSMUSG00000057135,-0.066230292792793
ENSMUSG00000062753,-1.23282657657658
ENSMUSG00000030725,0.052294481981982
ENSMUSG00000031511,0.121410472972973
ENSMUSG00000034006,0.189752252252252
ENSMUSG00000067924,0.082911036036036
ENSMUSG00000040274,0.320523648648649
ENSMUSG00000023021,0.128519144144144
ENSMUSG00000060098,0.064963400900901
ENSMUSG00000026683,0.048353040540541
ENSMUSG00000038740,0.074113175675676
ENSMUSG00000092564,-0.119158220720721
ENSMUSG00000030867,0.049831081081081
ENSMUSG00000040592,0.054546734234234
ENSMUSG00000067925,0.092553490990991
ENSMUSG00000070691,-0.061303490990991
ENSMUSG00000041695,0.050182995495496
ENSMUSG00000003779,0.049197635135135
ENSMUSG00000026687,0.11817286036036
ENSMUSG00000019876,0.395974099099099
ENSMUSG00000037503,0.149634009009009
ENSMUSG00000022744,-0.228885135135135
ENSMUSG00000004221,-0.139146959459459
ENSMUSG00000022747,0.071860923423423
ENSMUSG00000029922,-0.966356981981982
ENSMUSG00000047843,3.54757882882883
ENSMUSG00000036533,0.078195382882883
ENSMUSG00000001348,-0.276323198198198
ENSMUSG00000026483,0.085374436936937
ENSMUSG00000029376,0.066230292792793
ENSMUSG00000031216,0.116765202702703
ENSMUSG00000031821,0.095720720720721
ENSMUSG00000032067,0.154349662162162
ENSMUSG00000010663,0.109023085585586
ENSMUSG00000040723,0.081996058558559
ENSMUSG00000024056,0.051309121621622
ENSMUSG00000039145,0.060036599099099
ENSMUSG00000025747,0.074605855855856
ENSMUSG00000030707,0.908713400900901
ENSMUSG00000027316,0.043567004504505
ENSMUSG00000107355,0.076013513513514
ENSMUSG00000003382,-0.539625563063063
ENSMUSG00000036777,0.042792792792793
ENSMUSG00000038633,0.49950731981982
ENSMUSG00000029516,0.040892454954955
ENSMUSG00000026245,0.164766328828829
ENSMUSG00000073468,0.508164414414414
ENSMUSG00000022439,0.105926238738739
ENSMUSG00000026786,0.482826576576577
ENSMUSG00000030986,0.06517454954955
ENSMUSG00000030315,0.074605855855856
ENSMUSG00000109251,-0.156531531531532
ENSMUSG00000024570,0.324887387387387
ENSMUSG00000037242,-1.72065033783784
ENSMUSG00000037926,0.069538288288288
ENSMUSG00000021131,0.525830518018018
ENSMUSG00000028163,-0.187218468468469
ENSMUSG00000038642,-13.0498310810811
ENSMUSG00000015217,0.052505630630631
ENSMUSG00000042489,0.046311936936937
ENSMUSG00000061838,0.05785472972973
ENSMUSG00000021831,-0.914977477477477
ENSMUSG00000020458,1.54567849099099
ENSMUSG00000021947,0.080447635135135
ENSMUSG00000047604,0.041807432432432
ENSMUSG00000020897,0.045467342342342
ENSMUSG00000026728,-10.9165259009009
ENSMUSG00000026496,0.135205518018018
ENSMUSG00000047180,0.189048423423423
ENSMUSG00000086914,0.049338400900901
ENSMUSG00000033952,0.041948198198198
ENSMUSG00000034738,0.115357545045045
ENSMUSG00000059588,0.054476351351351
ENSMUSG00000021384,0.336500563063063
ENSMUSG00000032228,0.096635698198198
ENSMUSG00000050370,-0.064118806306306
ENSMUSG00000030591,-2.16033220720721
ENSMUSG00000016087,0.114301801801802
ENSMUSG00000042594,0.129222972972973
ENSMUSG00000033871,-0.046663851351351
ENSMUSG00000015305,0.239794481981982
ENSMUSG00000097705,0.114231418918919
ENSMUSG00000031444,-0.566089527027027
ENSMUSG00000074677,0.070875563063063
