GeneID,value
ENSMUSG00000021025,-3.7216356981982
ENSMUSG00000029322,-0.610078828828829
ENSMUSG00000044703,-0.614372184684685
ENSMUSG00000073491,-0.537936373873874
ENSMUSG00000032554,1.77364864864865
ENSMUSG00000046879,-1.15941722972973
ENSMUSG00000019122,15.7996903153153
ENSMUSG00000037405,-1.15772804054054
ENSMUSG00000026104,-1.72290259009009
ENSMUSG00000030107,-1.34938063063063
ENSMUSG00000018899,-1.86465371621622
ENSMUSG00000053318,-1.58445945945946
ENSMUSG00000060044,0.978462837837838
ENSMUSG00000020689,1.0238597972973
ENSMUSG00000026875,-0.740850225225225
ENSMUSG00000015852,0.5859375
ENSMUSG00000047945,-0.975436373873874
ENSMUSG00000010358,-1.10634853603604
ENSMUSG00000025492,-20.4997888513514
ENSMUSG00000052749,-0.454532657657658
ENSMUSG00000039899,-3.18883727477477
ENSMUSG00000044701,-0.48951295045045
ENSMUSG00000073409,-0.592412725225225
ENSMUSG00000050071,0.873733108108108
ENSMUSG00000052270,-0.427857545045045
ENSMUSG00000078763,-0.428068693693694
ENSMUSG00000021591,-4.07995495495495
ENSMUSG00000000318,1.04983108108108
ENSMUSG00000034641,3.19186373873874
ENSMUSG00000026981,-1.26794763513514
ENSMUSG00000039236,-0.56566722972973
ENSMUSG00000060675,-1.03462837837838
ENSMUSG00000032359,-7.91877815315315
ENSMUSG00000029648,0.807784346846847
ENSMUSG00000024772,-2.02871621621622
ENSMUSG00000073412,-7.53878096846847
ENSMUSG00000029084,-0.427364864864865
ENSMUSG00000028037,-0.379504504504505
ENSMUSG00000062515,1.85311092342342
ENSMUSG00000037321,-1.54131475225225
ENSMUSG00000029304,-10.152027027027
ENSMUSG00000018796,-0.898578265765766
ENSMUSG00000001020,2.81024774774775
ENSMUSG00000078616,-0.379504504504505
ENSMUSG00000038213,-0.695101351351351
ENSMUSG00000030921,-1.2832911036036
ENSMUSG00000029798,-0.74070945945946
ENSMUSG00000025591,-0.955377252252252
ENSMUSG00000054676,-0.668637387387387
ENSMUSG00000023206,-0.410121058558559
ENSMUSG00000079339,-0.345228040540541
ENSMUSG00000030717,-2.39893018018018
ENSMUSG00000056091,-1.32150900900901
ENSMUSG00000041736,-16.6555461711712
ENSMUSG00000068129,-2.09494650900901
ENSMUSG00000021477,27.876829954955
ENSMUSG00000079419,-2.77618243243243
ENSMUSG00000037868,0.550253378378378
ENSMUSG00000039997,-0.822212837837838
ENSMUSG00000073242,0.569256756756757
ENSMUSG00000050777,0.597972972972973
ENSMUSG00000060586,-5.47965934684685
ENSMUSG00000016496,-2.47635135135135
ENSMUSG00000001270,6.09339808558558
ENSMUSG00000035352,-0.684192004504504
ENSMUSG00000090272,-1.51618806306306
ENSMUSG00000021876,0.718186936936937
ENSMUSG00000003882,1.87443693693694
ENSMUSG00000046718,-10.3249577702703
ENSMUSG00000072620,-5.27195945945946
ENSMUSG00000000791,-0.339034346846847
ENSMUSG00000027078,-0.877815315315315
ENSMUSG00000018849,0.630912162162162
ENSMUSG00000029298,-0.356348536036036
ENSMUSG00000025888,-2.52181869369369
ENSMUSG00000037625,0.551449887387387
ENSMUSG00000099974,-0.495002815315315
ENSMUSG00000056116,-3.97501407657658
ENSMUSG00000090958,0.531038851351351
ENSMUSG00000069874,-0.387598536036036
ENSMUSG00000104713,-0.286317567567568
ENSMUSG00000096727,-3.09508727477477
ENSMUSG00000030147,0.506756756756757
ENSMUSG00000066152,-1.2894847972973
ENSMUSG00000038900,4.0645411036036
ENSMUSG00000024339,-1.19130067567568
ENSMUSG00000078921,-0.270551801801802
ENSMUSG00000030605,0.83227759009009
ENSMUSG00000025279,-0.271255630630631
ENSMUSG00000064090,-0.767103040540541
ENSMUSG00000070327,-0.613175675675676
ENSMUSG00000018920,-3.5411036036036
ENSMUSG00000033538,-0.713963963963964
ENSMUSG00000017466,7.72747747747748
ENSMUSG00000009585,-0.756334459459459
ENSMUSG00000006360,8.69207488738739
ENSMUSG00000039206,0.696438626126126
ENSMUSG00000078922,-0.250774211711712
ENSMUSG00000037649,-2.97388795045045
ENSMUSG00000031442,0.578476914414414
ENSMUSG00000033213,-3.39245495495495
ENSMUSG00000050578,0.644073761261261
ENSMUSG00000037921,-0.335585585585586
ENSMUSG00000004814,0.721565315315315
ENSMUSG00000021127,1.31798986486486
ENSMUSG00000035929,-0.670960022522523
ENSMUSG00000034422,-0.926590653153153
ENSMUSG00000027068,0.701083896396396
ENSMUSG00000029082,-0.584881756756757
ENSMUSG00000027203,0.637246621621622
ENSMUSG00000039221,2.91800394144144
ENSMUSG00000034353,0.196016328828829
ENSMUSG00000024663,0.652027027027027
ENSMUSG00000003746,1.01196509009009
ENSMUSG00000073421,-9.34733952702703
ENSMUSG00000026031,-1.01393581081081
ENSMUSG00000001123,-0.873873873873874
ENSMUSG00000063694,-3.3158079954955
ENSMUSG00000035385,-4.77773085585586
ENSMUSG00000028691,-99.4117398648649
ENSMUSG00000030156,-0.232896959459459
ENSMUSG00000028832,-0.265976914414414
ENSMUSG00000059089,-1.94355292792793
ENSMUSG00000021756,1.1377393018018
ENSMUSG00000004933,0.364161036036036
ENSMUSG00000026581,-0.250070382882883
ENSMUSG00000028266,-1.03878096846847
ENSMUSG00000001930,0.871269707207207
ENSMUSG00000024778,-0.374085022522523
ENSMUSG00000022831,-1.49028716216216
ENSMUSG00000029428,-0.502252252252252
ENSMUSG00000026012,0.41821509009009
ENSMUSG00000045827,-0.432784346846847
ENSMUSG00000020661,2.04518581081081
ENSMUSG00000036594,-7.21262668918919
ENSMUSG00000096965,0.408502252252252
ENSMUSG00000015143,0.57911036036036
ENSMUSG00000030208,0.939259572072072
ENSMUSG00000031443,0.745917792792793
ENSMUSG00000020216,0.351984797297297
ENSMUSG00000063236,-1.08375563063063
ENSMUSG00000008668,18.8265765765766
ENSMUSG00000001156,-0.442989864864865
ENSMUSG00000025355,1.11958051801802
ENSMUSG00000031304,-1.05398367117117
ENSMUSG00000027199,0.321016328828829
ENSMUSG00000066026,1.421875
ENSMUSG00000036887,-1.87887105855856
ENSMUSG00000072109,-0.20727759009009
ENSMUSG00000048852,-0.210655968468468
ENSMUSG00000026177,-1.32263513513514
ENSMUSG00000023947,-0.286317567567568
ENSMUSG00000030149,-0.205025337837838
ENSMUSG00000026656,1.4375
ENSMUSG00000102037,-0.215512387387387
ENSMUSG00000021322,-0.343820382882883
ENSMUSG00000027639,-5.76463963963964
ENSMUSG00000063193,0.679546734234234
ENSMUSG00000024338,-5.56981981981982
ENSMUSG00000038179,-2.47438063063063
ENSMUSG00000079197,-5.63154560810811
ENSMUSG00000017830,-0.337345157657658
ENSMUSG00000074170,0.368243243243243
ENSMUSG00000070034,-0.732545045045045
ENSMUSG00000030844,0.42870213963964
ENSMUSG00000052776,-0.328758445945946
ENSMUSG00000000184,-0.351140202702703
ENSMUSG00000004105,0.627463400900901
ENSMUSG00000020415,-0.920396959459459
ENSMUSG00000054871,0.396466779279279
ENSMUSG00000032184,-0.182713963963964
ENSMUSG00000060036,9.45178772522523
ENSMUSG00000031504,-0.51147240990991
ENSMUSG00000073489,-1.72980011261261
ENSMUSG00000030103,1.02822353603604
ENSMUSG00000005800,0.2265625
ENSMUSG00000002944,5.08692286036036
ENSMUSG00000022490,0.288499436936937
ENSMUSG00000079435,5.53554335585586
ENSMUSG00000029204,-0.849169481981982
ENSMUSG00000028064,-0.268721846846847
ENSMUSG00000046841,0.437570382882883
ENSMUSG00000057596,-0.312922297297297
ENSMUSG00000023911,0.396466779279279
ENSMUSG00000021565,-0.170608108108108
ENSMUSG00000031700,0.363105292792793
ENSMUSG00000022303,0.308628941441441
ENSMUSG00000040699,-1.17652027027027
ENSMUSG00000000440,0.474873310810811
ENSMUSG00000031596,0.939822635135135
ENSMUSG00000026866,-0.167792792792793
ENSMUSG00000031712,-0.815104166666667
ENSMUSG00000030342,2.94925394144144
ENSMUSG00000038037,-1.42644988738739
ENSMUSG00000030742,0.277942004504505
ENSMUSG00000031996,1.38548704954955
ENSMUSG00000066258,-0.475506756756757
ENSMUSG00000042712,1.72599943693694
ENSMUSG00000024334,-0.170537725225225
ENSMUSG00000027398,-0.17919481981982
ENSMUSG00000043953,-0.35620777027027
ENSMUSG00000022501,-0.162302927927928
ENSMUSG00000022148,-3.14153997747748
ENSMUSG00000066677,-0.163217905405405
ENSMUSG00000037731,-0.836852477477478
ENSMUSG00000025469,0.311233108108108
ENSMUSG00000079547,-1.97747747747748
ENSMUSG00000064373,-5.88935810810811
ENSMUSG00000028480,-0.340019707207207
ENSMUSG00000050737,-0.179757882882883
ENSMUSG00000024610,-25.6803913288288
ENSMUSG00000012519,-0.37598536036036
ENSMUSG00000035208,-0.284276463963964
ENSMUSG00000036067,-0.259783220720721
ENSMUSG00000030148,1.34740990990991
ENSMUSG00000034220,0.355574324324324
ENSMUSG00000037235,0.318482545045045
ENSMUSG00000057322,4.5723536036036
ENSMUSG00000056220,-0.290822072072072
ENSMUSG00000074622,1.08023648648649
ENSMUSG00000022353,0.847480292792793
ENSMUSG00000069833,3.26062781531532
ENSMUSG00000032870,2.47719594594595
ENSMUSG00000023349,-0.561162725225225
ENSMUSG00000030595,-0.820734797297297
ENSMUSG00000047250,0.250774211711712
ENSMUSG00000037997,-0.279208896396396
ENSMUSG00000019302,0.683558558558559
ENSMUSG00000025150,0.209318693693694
ENSMUSG00000057863,4.98571227477477
ENSMUSG00000046727,0.41673704954955
ENSMUSG00000004266,-1.13224943693694
ENSMUSG00000008682,12.8951998873874
ENSMUSG00000022106,1.45579954954955
ENSMUSG00000030220,-4.03075731981982
ENSMUSG00000066150,-0.786739864864865
ENSMUSG00000026896,-0.304828265765766
ENSMUSG00000074151,-0.183628941441441
ENSMUSG00000031320,10.8844313063063
ENSMUSG00000033863,0.46924268018018
ENSMUSG00000045312,0.324113175675676
ENSMUSG00000009185,-3.18827421171171
ENSMUSG00000038352,-0.511120495495496
ENSMUSG00000026421,-0.741061373873874
ENSMUSG00000002233,2.07516891891892
ENSMUSG00000072596,0.27709740990991
ENSMUSG00000016206,-0.539625563063063
ENSMUSG00000002108,-0.331996058558559
ENSMUSG00000062997,6.01105011261261
ENSMUSG00000041515,-2.97670326576577
ENSMUSG00000058818,-3.30278716216216
ENSMUSG00000017737,0.169481981981982
ENSMUSG00000057841,20.8321368243243
ENSMUSG00000021871,-1.42835022522523
ENSMUSG00000025044,-1.34297578828829
ENSMUSG00000031355,0.242117117117117
ENSMUSG00000027219,-0.186233108108108
ENSMUSG00000024659,6.66969313063063
ENSMUSG00000026946,-0.320945945945946
ENSMUSG00000067288,5.29708614864865
ENSMUSG00000022637,0.635768581081081
ENSMUSG00000053797,-0.131686373873874
ENSMUSG00000044629,0.308769707207207
ENSMUSG00000031662,-0.872184684684685
ENSMUSG00000045551,-0.131193693693694
ENSMUSG00000037820,-0.824535472972973
ENSMUSG00000019970,0.314118806306306
ENSMUSG00000037742,11.981348536036
ENSMUSG00000021759,-0.147100225225225
ENSMUSG00000038058,-0.157094594594595
ENSMUSG00000000740,18.9117398648649
ENSMUSG00000090125,-0.176942567567568
ENSMUSG00000057137,-1.57664695945946
ENSMUSG00000026822,-0.127744932432432
ENSMUSG00000026222,-0.636542792792793
ENSMUSG00000020707,-0.236204954954955
ENSMUSG00000005583,0.384853603603604
ENSMUSG00000027555,-0.283361486486487
ENSMUSG00000038507,-0.263795045045045
ENSMUSG00000020589,-0.461359797297297
ENSMUSG00000037447,-0.210515202702703
ENSMUSG00000079800,-0.125281531531532
ENSMUSG00000016495,-1.41349943693694
ENSMUSG00000035960,0.258375563063063
ENSMUSG00000052889,0.312218468468469
ENSMUSG00000073889,1.24950731981982
ENSMUSG00000050350,-0.12865990990991
ENSMUSG00000055723,0.270903716216216
ENSMUSG00000022216,-2.12021396396396
ENSMUSG00000074785,0.429828265765766
ENSMUSG00000029484,1.13809121621622
ENSMUSG00000029490,-0.193201013513514
ENSMUSG00000024486,0.300112612612613
ENSMUSG00000041841,7.52660472972973
ENSMUSG00000000957,-0.132530968468468
ENSMUSG00000096145,0.421311936936937
ENSMUSG00000061232,-12.6832066441441
ENSMUSG00000032324,-1.55996621621622
ENSMUSG00000070501,-0.121973536036036
ENSMUSG00000030137,0.233530405405405
ENSMUSG00000041453,6.84079391891892
ENSMUSG00000090231,-0.11817286036036
ENSMUSG00000041571,-4.8178490990991
ENSMUSG00000078153,-0.357333896396396
ENSMUSG00000020034,0.214315878378378
ENSMUSG00000027955,0.336852477477478
ENSMUSG00000029135,0.392525337837838
ENSMUSG00000032530,0.132601351351351
ENSMUSG00000059456,-0.52393018018018
ENSMUSG00000087187,0.297508445945946
ENSMUSG00000027399,-0.118806306306306
ENSMUSG00000030432,6.24824042792793
ENSMUSG00000039501,-0.358178490990991
ENSMUSG00000040296,-0.226844031531532
ENSMUSG00000039361,1.2466920045045
ENSMUSG00000024732,-0.32911036036036
ENSMUSG00000024608,17.3330518018018
ENSMUSG00000019478,0.178490990990991
ENSMUSG00000072235,-0.910191441441442
ENSMUSG00000050002,-0.832418355855856
ENSMUSG00000039001,2.33199605855856
ENSMUSG00000029614,6.68609234234234
ENSMUSG00000085823,-0.172649211711712
ENSMUSG00000025794,7.27202984234234
ENSMUSG00000001403,-0.025408220720721
ENSMUSG00000070031,-0.775830518018018
ENSMUSG00000054404,-0.209459459459459
ENSMUSG00000068606,-0.111204954954955
ENSMUSG00000022817,0.228181306306306
ENSMUSG00000008348,-8.48374155405405
ENSMUSG00000087477,-0.112260698198198
ENSMUSG00000024754,-0.190596846846847
ENSMUSG00000061787,5.0308277027027
ENSMUSG00000094114,0.243595157657658
ENSMUSG00000060802,-62.6657516891892
ENSMUSG00000025362,5.80518018018018
ENSMUSG00000025810,0.925816441441441
ENSMUSG00000024679,-2.32713963963964
ENSMUSG00000034266,-0.255630630630631
ENSMUSG00000032578,0.403645833333333
ENSMUSG00000070858,0.01661036036036
ENSMUSG00000060791,-2.50689752252252
ENSMUSG00000024308,-2.49141328828829
ENSMUSG00000020564,-0.329462274774775
ENSMUSG00000067212,-0.996058558558559
ENSMUSG00000090223,-0.10670045045045
ENSMUSG00000027670,0.614864864864865
ENSMUSG00000068874,0.460585585585586
ENSMUSG00000061477,7.46438626126126
ENSMUSG00000075702,-1.37063626126126
ENSMUSG00000063268,-0.1875
ENSMUSG00000071713,3.98993524774775
ENSMUSG00000058443,0.504997184684685
ENSMUSG00000028927,0.139850788288288
ENSMUSG00000044485,0.163499436936937
ENSMUSG00000041836,0.821438626126126
ENSMUSG00000066861,-0.123451576576577
ENSMUSG00000017715,-0.226703265765766
ENSMUSG00000028111,0.317074887387387
ENSMUSG00000024335,-1.04434121621622
ENSMUSG00000002699,-0.295326576576577
ENSMUSG00000046330,10.4780405405405
ENSMUSG00000027580,-0.142384572072072
ENSMUSG00000026664,-0.451224662162162
ENSMUSG00000078193,0.431376689189189
ENSMUSG00000031792,-0.256264076576577
ENSMUSG00000061983,4.55335022522523
ENSMUSG00000058624,0.527801238738739
ENSMUSG00000023571,0.285613738738739
ENSMUSG00000062373,0.687288851351351
ENSMUSG00000044424,0.533502252252252
ENSMUSG00000051579,0.495073198198198
ENSMUSG00000023913,-0.56566722972973
ENSMUSG00000040033,-0.215301238738739
ENSMUSG00000047798,-0.575802364864865
ENSMUSG00000031530,0.235219594594595
ENSMUSG00000095041,0.692215653153153
ENSMUSG00000028124,-0.734938063063063
ENSMUSG00000025525,-0.386683558558559
ENSMUSG00000079641,7.57882882882883
ENSMUSG00000022575,-0.598536036036036
ENSMUSG00000062488,-0.106489301801802
ENSMUSG00000050957,-0.532305743243243
ENSMUSG00000045502,-0.107333896396396
ENSMUSG00000027430,-0.190104166666667
ENSMUSG00000049502,-0.403153153153153
ENSMUSG00000015112,0.322072072072072
ENSMUSG00000047675,9.06925675675676
ENSMUSG00000042726,-0.642806869369369
ENSMUSG00000026833,0.201295045045045
ENSMUSG00000089844,-0.115920608108108
ENSMUSG00000003283,-0.550816441441441
ENSMUSG00000076441,-0.165329391891892
ENSMUSG00000026548,-0.391399211711712
ENSMUSG00000023307,-1.00049268018018
ENSMUSG00000030200,-0.099310247747748
ENSMUSG00000005413,-5.5045045045045
ENSMUSG00000025950,0.318060247747748
ENSMUSG00000002103,-0.723254504504504
ENSMUSG00000025823,0.799831081081081
ENSMUSG00000070730,-0.324183558558559
ENSMUSG00000015243,0.348254504504505
ENSMUSG00000008496,-0.262176238738739
ENSMUSG00000039217,-0.27808277027027
ENSMUSG00000059824,0.142806869369369
ENSMUSG00000008683,7.95706644144144
ENSMUSG00000026942,-0.167511261261261
ENSMUSG00000057657,0.170467342342342
ENSMUSG00000032508,-0.255771396396396
ENSMUSG00000021280,-0.216849662162162
ENSMUSG00000022265,0.139780405405405
ENSMUSG00000021624,-0.906109234234234
ENSMUSG00000025856,0.218961148648649
ENSMUSG00000000253,0.175112612612613
ENSMUSG00000022938,-0.096706081081081
ENSMUSG00000022010,-0.075239301801802
ENSMUSG00000006611,0.411458333333333
ENSMUSG00000013236,0.207699887387387
ENSMUSG00000038301,-0.751196509009009
